scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord
Tsuga canadensis (L.) Carrière,-69.285608,45.260926,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.287659,45.26176,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.287155,45.261548,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.343434,45.305385,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.296479,45.273958,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.292707,45.263624,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.292867,45.263583,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.292863,45.263514,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.292144,45.263733,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.292932,45.263721,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.292915,45.26364,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.292861,45.263657,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.28723,45.261065,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.288345,45.261655,2024,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.418853,43.975967,2024,8,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.71077,43.440512,2024,8,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.711167,43.440375,2024,8,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.71187,43.44043,2024,8,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.715255,43.44368,2024,8,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.712617,43.441813,2024,8,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.403406,44.527773,2024,8,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.787894,44.258733,2024,8,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.646206,44.620894,2024,8,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.22335,44.306892,2024,8,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.289025,44.405492,2024,8,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.795288,45.711853,2024,8,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.012174,43.836949,2024,8,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.012127,43.836799,2024,8,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.524436,44.761956,2024,8,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.56996,44.843247,2024,8,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.365311,44.304619,2024,8,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.2547,44.34277,2024,8,6,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.038876,47.081704,2024,8,14,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.777814,44.829793,2024,8,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.209403,44.363528,2024,8,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.207497,43.959507,2024,8,21,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.925408,43.402488,2024,8,21,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.080937,44.247184,2024,8,21,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.567062,44.404171,2024,8,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.785534,43.873224,2024,8,24,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.777473,44.833038,2024,8,25,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.7547,43.319047,2024,8,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.814514,44.072908,2024,8,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.629067,44.076661,2024,8,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.85416,46.455139,2024,8,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.809353,46.179497,2024,8,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.814621,44.073194,2024,8,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.839692,46.428661,2024,8,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.052742,44.316141,2024,8,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.514296,43.571153,2024,8,31,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.086303,44.012044,2024,8,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.818023,43.204255,2024,8,22,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.695841,43.504856,2024,8,22,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.254325,43.90582,2024,8,31,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-67.810109,46.178817,2024,8,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.696857,43.282768,2024,8,20,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.220898,44.807538,2024,8,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.312354,44.400616,2024,8,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.132483,44.883,2024,8,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.724255,44.736854,2024,9,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.566038,43.932022,2024,9,7,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.814533,44.005692,2024,9,6,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.655849,44.929206,2024,9,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.664237,44.898087,2024,9,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.664241,44.897923,2024,9,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.689176,44.935976,2024,9,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.657408,44.899608,2024,9,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.656312,44.901705,2024,9,10,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.669293,44.904672,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.662752,44.909113,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.665182,44.905201,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.665316,44.905437,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.665244,44.905507,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.666527,44.895851,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.669352,44.904512,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.665594,44.90611,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.660582,44.906963,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.661942,44.906708,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.003149,44.402646,2024,9,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.667206,44.906648,2024,9,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.662822,44.906605,2024,9,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.664904,44.904515,2024,9,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.668263,44.908215,2024,9,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.66202,44.908817,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.668825,44.901867,2024,9,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.665599,44.906366,2024,9,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.666625,44.907038,2024,9,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.666755,44.90823,2024,9,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.662972,44.909163,2024,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.661401,44.904314,2024,9,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.658937,44.944169,2024,9,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.590325,47.256639,2024,9,15,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.003657,44.404421,2024,9,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.003715,44.404373,2024,9,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.676901,44.871396,2024,9,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.517383,44.604031,2024,9,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.012188,44.401128,2024,9,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.824375,43.892669,2024,9,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.831215,46.154094,2024,9,19,HUMAN_OBSERVATION
