scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord,species
Tsuga canadensis (L.) Carrière,-70.362695,43.76778,2024,7,28,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.045682,44.428835,2024,7,28,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.38699,44.797427,2024,7,28,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.681062,44.588403,2024,7,24,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.258063,44.313672,2024,7,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.825885,46.139497,2024,7,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.84976,46.061277,2024,7,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.823227,46.143902,2024,7,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.158921,46.10071,2024,7,26,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.218781,45.944056,2024,7,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.152433,44.681112,2024,7,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.083755,43.821838,2024,7,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.207445,44.357495,2024,7,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.209342,44.363512,2024,7,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.852102,44.28569,2024,7,31,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.095518,46.737354,2024,7,23,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.552482,45.579048,2024,7,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.461843,45.376195,2024,7,9,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.121471,44.257894,2024,7,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.970944,44.241268,2024,7,20,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.873472,43.999853,2024,7,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.829392,43.937364,2024,7,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.67993,44.904037,2024,8,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.936439,45.782987,2024,8,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.209671,44.363159,2024,8,6,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.024614,44.443515,2024,8,7,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.691849,43.223755,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.285029,45.261629,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.285608,45.260926,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.287659,45.26176,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.287155,45.261548,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.343434,45.305385,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.296479,45.273958,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.292707,45.263624,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.292867,45.263583,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.292863,45.263514,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.292144,45.263733,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.292932,45.263721,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.292915,45.26364,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.292861,45.263657,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.28723,45.261065,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.288345,45.261655,2024,8,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.418853,43.975967,2024,8,5,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.71077,43.440512,2024,8,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.711167,43.440375,2024,8,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.71187,43.44043,2024,8,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.715255,43.44368,2024,8,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.712617,43.441813,2024,8,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.403406,44.527773,2024,8,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.787894,44.258733,2024,8,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.646206,44.620894,2024,8,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.22335,44.306892,2024,8,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.289025,44.405492,2024,8,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.795288,45.711853,2024,8,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.012174,43.836949,2024,8,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.012127,43.836799,2024,8,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.524436,44.761956,2024,8,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.56996,44.843247,2024,8,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.365311,44.304619,2024,8,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.2547,44.34277,2024,8,6,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.038876,47.081704,2024,8,14,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.777814,44.829793,2024,8,18,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.209403,44.363528,2024,8,19,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.207497,43.959507,2024,8,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.925408,43.402488,2024,8,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.080937,44.247184,2024,8,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.567062,44.404171,2024,8,23,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.785534,43.873224,2024,8,24,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.777473,44.833038,2024,8,25,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.7547,43.319047,2024,8,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.814514,44.072908,2024,8,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.629067,44.076661,2024,8,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.85416,46.455139,2024,8,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.809353,46.179497,2024,8,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.814621,44.073194,2024,8,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.839692,46.428661,2024,8,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.052742,44.316141,2024,8,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.514296,43.571153,2024,8,31,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.086303,44.012044,2024,8,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.818023,43.204255,2024,8,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.695841,43.504856,2024,8,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.254325,43.90582,2024,8,31,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.810109,46.178817,2024,8,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.696857,43.282768,2024,8,20,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.220898,44.807538,2024,8,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.312354,44.400616,2024,8,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.132483,44.883,2024,8,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.724255,44.736854,2024,9,3,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.566038,43.932022,2024,9,7,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.814533,44.005692,2024,9,6,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.655849,44.929206,2024,9,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.664237,44.898087,2024,9,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.664241,44.897923,2024,9,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.689176,44.935976,2024,9,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.657408,44.899608,2024,9,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.656312,44.901705,2024,9,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.669293,44.904672,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.662752,44.909113,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.665182,44.905201,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.665316,44.905437,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.665244,44.905507,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.666527,44.895851,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.669352,44.904512,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.665594,44.90611,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.660582,44.906963,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.661942,44.906708,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.003149,44.402646,2024,9,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.667206,44.906648,2024,9,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.662822,44.906605,2024,9,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.664904,44.904515,2024,9,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.668263,44.908215,2024,9,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.66202,44.908817,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.668825,44.901867,2024,9,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.665599,44.906366,2024,9,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.666625,44.907038,2024,9,9,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.666755,44.90823,2024,9,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.662972,44.909163,2024,9,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.661401,44.904314,2024,9,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.658937,44.944169,2024,9,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.590325,47.256639,2024,9,15,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.003657,44.404421,2024,9,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.003715,44.404373,2024,9,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.676901,44.871396,2024,9,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.517383,44.604031,2024,9,18,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.012188,44.401128,2024,9,19,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.824375,43.892669,2024,9,18,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.831215,46.154094,2024,9,19,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.188087,44.342218,2024,9,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.669179,44.899729,2024,9,20,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.005221,46.612154,2024,9,20,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.840014,45.816977,2024,9,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.859548,46.114501,2024,9,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.202958,44.356412,2024,9,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.251217,44.347255,2024,9,28,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.658172,44.902671,2024,9,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.187687,46.000936,2024,9,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.37508,45.677246,2024,9,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.397527,43.462164,2024,9,19,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.652832,44.291304,2024,9,6,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.353144,44.616701,2024,9,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.354104,44.611951,2024,9,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.336585,44.59951,2024,9,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.856758,44.757147,2024,9,24,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.887772,44.544048,2024,9,28,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.296938,45.027991,2024,10,3,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.820137,43.820872,2024,10,6,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.911963,43.837842,2024,10,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.911575,43.831688,2024,10,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.934741,43.815647,2024,10,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.786436,45.294607,2024,10,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.086536,44.251994,2024,10,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.429943,45.377904,2024,10,17,HUMAN_OBSERVATION,Tsuga canadensis
Betula papyrifera Marshall,-70.719857,43.976263,2025,1,3,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.154289,44.666323,2025,1,16,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.455175,43.685135,2025,1,30,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.450875,43.68515,2025,2,4,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.450592,43.485675,2024,1,4,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-67.796061,46.23234,2024,1,14,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.066346,44.339418,2024,1,15,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.06634,44.339409,2024,1,15,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.065587,44.340064,2024,1,15,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.621147,44.009869,2024,1,30,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.957306,43.880863,2024,2,9,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.312985,44.230042,2024,2,11,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.192356,44.314517,2024,2,26,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.176842,44.339287,2024,3,10,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.055888,44.380668,2024,3,12,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.575849,45.772183,2024,3,26,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.058061,44.366746,2024,4,9,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.792528,44.411113,2024,4,8,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.302169,44.235316,2024,4,14,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.190968,44.30699,2024,4,15,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.639065,44.178812,2024,4,22,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.893166,43.444427,2024,4,27,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.672504,45.453033,2024,4,7,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.207855,44.358605,2024,5,4,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.729667,43.980697,2024,5,7,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.300171,43.990473,2024,5,9,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.334542,43.45678,2024,5,9,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.571288,46.014103,2024,5,17,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.451272,43.484275,2024,5,16,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-67.933814,46.516596,2024,5,30,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.067975,44.223653,2024,5,29,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-67.813719,46.524922,2024,5,29,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.003353,45.881195,2024,5,22,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.228256,44.390038,2024,5,17,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.958244,43.942383,2024,5,31,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.183617,44.329728,2024,6,7,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.221825,44.369656,2024,6,11,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.323333,44.230187,2024,6,17,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.210876,44.366402,2024,6,27,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.217564,44.386458,2024,6,27,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.217564,44.386458,2024,6,27,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.088465,44.627687,2024,6,27,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.549063,43.345665,2024,6,9,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.440277,44.676025,2024,7,3,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.359183,44.043195,2024,7,5,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.732829,44.738128,2024,7,9,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.059393,44.336646,2024,7,10,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.285733,43.990358,2024,7,10,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.888887,44.530122,2024,7,12,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.932428,45.912613,2024,7,12,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.313035,44.230048,2024,7,24,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.18488,44.328051,2024,7,27,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.342672,43.975478,2024,7,30,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.74917,44.855378,2024,7,26,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-67.93437,46.515535,2024,7,31,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.9108,45.916,2024,7,24,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.350067,44.300163,2024,8,6,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.234519,43.690006,2024,8,6,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.25197,44.340287,2024,8,7,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.059519,44.336171,2024,8,6,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.074029,44.374588,2024,8,6,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.069307,45.196428,2024,8,8,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.342094,45.193638,2024,8,8,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.290338,45.263672,2024,8,8,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.326347,44.277138,2024,8,9,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.150192,44.193925,2024,8,10,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.637353,44.988237,2024,8,13,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.244537,44.339125,2024,8,13,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.244976,44.353917,2024,8,13,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.178931,44.186467,2024,8,22,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.879183,44.379731,2024,8,22,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.058594,44.235603,2024,8,23,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.814957,44.073129,2024,8,27,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.650003,44.0209,2024,8,21,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.611104,44.037007,2024,8,27,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-69.123927,44.883818,2024,8,29,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.657638,44.899972,2024,9,10,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.664349,44.902333,2024,9,11,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.664165,44.902154,2024,9,11,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.662088,44.907871,2024,9,11,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.667719,44.90077,2024,9,11,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.665426,44.896982,2024,9,11,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.665508,44.899606,2024,9,11,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.652176,44.898743,2024,9,11,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.210608,44.365507,2024,9,11,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-70.004047,44.40284,2024,9,12,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.319405,44.314552,2024,9,12,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.657447,44.900028,2024,9,12,HUMAN_OBSERVATION,Betula papyrifera
Betula papyrifera Marshall,-68.650156,44.938436,2024,9,13,HUMAN_OBSERVATION,Betula papyrifera
