scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord
Tsuga canadensis (L.) Carrière,-68.206787,44.38622,2021,11,14,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.450792,43.684597,2021,11,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.450745,43.684692,2021,11,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.118051,44.258204,2021,11,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.113861,44.252604,2021,11,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.757081,44.823942,2021,11,26,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.36997,45.968536,2021,11,25,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.666197,44.101631,2021,12,14,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.6901,43.22555,2021,12,27,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.920896,43.934438,2020,1,20,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.207337,44.339775,2020,2,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.207383,44.339888,2020,2,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.207275,44.33963,2020,2,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.207262,44.33533,2020,2,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.207253,44.339663,2020,2,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.207253,44.339663,2020,2,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.662918,44.394108,2020,3,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.254711,43.920855,2020,3,22,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.67215,44.058,2020,3,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.84606,43.375932,2020,4,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.423673,44.298471,2020,4,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.945736,43.859872,2020,4,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.97198,43.899949,2020,4,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.834881,44.462546,2020,4,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.358501,43.803661,2020,4,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.945635,44.331666,2020,4,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.945635,44.331666,2020,4,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.090361,45.1248,2020,4,24,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.232743,44.535644,2020,4,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.232743,44.535644,2020,4,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.234345,44.594395,2020,4,25,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.652634,44.955583,2020,5,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.477841,43.599654,2020,5,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.489893,43.615466,2020,5,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.964022,43.898828,2020,5,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.765789,44.966497,2020,5,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.270217,43.824592,2020,5,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.046714,44.550419,2020,5,21,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.299278,43.620853,2020,5,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.720722,43.802308,2020,6,6,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.97806,44.290372,2020,6,1,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.351011,44.03835,2020,6,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.18,43.9,2020,6,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.432342,43.472237,2020,6,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.262238,43.827358,2020,6,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.490425,43.989719,2020,6,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.683997,43.194645,2020,6,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.764431,44.85141,2020,6,28,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.680733,44.588914,2020,7,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.644883,44.538947,2020,7,20,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.535652,45.492709,2020,7,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.341043,43.792901,2020,7,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.760572,43.245119,2020,7,7,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.336724,44.309825,2020,7,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.521137,45.489779,2020,7,14,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.848938,44.229043,2020,7,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.463263,43.418545,2020,7,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.555655,43.343047,2020,7,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.20868,44.36242,2020,7,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.402461,43.791327,2020,7,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.216392,44.36805,2020,7,24,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.033369,44.432878,2020,7,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.562283,44.620365,2020,7,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.843475,43.9622,2020,8,25,HUMAN_OBSERVATION
