scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord
Betula papyrifera Marshall,-68.187831,44.323402,2017,10,19,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.062642,44.336774,2017,10,24,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.061012,44.334161,2017,10,24,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.064978,44.336798,2017,10,24,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.198097,44.318097,2016,5,10,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.205308,44.361204,2016,5,24,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.205308,44.361204,2016,5,24,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.208288,44.362009,2016,5,24,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.662135,44.929461,2016,7,23,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.932939,44.459643,2016,8,11,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.48137,43.54132,2016,8,14,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.4645,43.889348,2016,8,14,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.705969,44.049671,2016,8,15,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.062942,44.337925,2016,8,23,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.893793,44.431367,2016,8,25,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.800362,46.122945,2016,9,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.631712,44.552011,2016,9,22,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.663795,44.562905,2016,9,20,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.658076,44.562576,2016,10,17,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.741176,44.873937,2016,10,12,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.662025,44.5662,2016,10,30,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.662261,44.559739,2016,10,20,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.263914,44.322434,2016,10,30,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.783321,44.989918,2016,11,16,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.635834,44.581421,2016,11,17,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.95832,43.938704,2016,11,24,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.662239,44.906914,2016,11,14,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.664875,44.562894,2016,11,8,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.660423,44.563536,2016,11,8,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.728956,44.866158,2016,12,4,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.658406,44.562435,2016,12,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.658406,44.562435,2016,12,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.658406,44.562435,2016,12,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.658406,44.562435,2016,12,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.658878,44.562236,2016,12,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.624095,44.09559,2015,6,20,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.176432,44.340118,2015,6,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.20703,44.364544,2015,6,13,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.934173,44.46079,2015,7,8,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.190072,44.334311,2015,7,23,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.610703,44.576928,2014,1,18,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.936119,44.583876,2014,6,25,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.061021,44.335109,2014,7,20,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.201169,44.309705,2014,8,15,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.59408,47.24911,2014,9,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.221111,44.519655,2014,10,13,HUMAN_OBSERVATION
